,日期,標題,內容,讚數
1741,2021/5/15 08:48,"台積電, 聯發科, 長榮, 陽明, 萬海",馬士基雖然貴為全球航運龍頭，但是我很懷疑裡面都是些什麼人在治理？就拿上一季的獲利預測來說吧，「不準」到離譜！預測跟實際居然差了一倍！管理階層是不懂會計、看不懂財務報表嗎？這也太扯了！如果台積電、聯發科、大立光這種預測不被罵翻才怪！現在，他們正在做庫藏股，又放話明年運費回歸正常，對這說法，我只信一半，誰都想買便宜點的庫藏股，說差一點才有人會棄船而逃，才有便宜票可撿，耍心機也不是不可能。如果明年不好了，又為什麼現在要買庫藏股？不是應該把現金留著為未來不好做準備嗎？所以，他們的話先聽1/3就好，保持最高警戒心，密切持續追蹤產業變化，隨時修正我們的策略就可以了！,50
1742,2021/5/15 07:56,"長榮, 陽明, 萬海",投信回頭買航運吧 否則績效太差 休怪我把基金全贖回寧願喝雞精 也不買基金電子搶搶回彈就好 可別放真感情沒聽過電子的5窮6絕嗎看看台雞店的營收便能了然四月有假期也沒比二月多營收逼近二月晶圓是電子最上游其營收亦是電子業 最先行指標費半先弱 您老闆沒教您嗎 我的投信回頭是船才有岸 投信欸冰友航運報價可是送分https://money.udn.com/money/story/5612/5458834?from=ednappsharing這句話寫的真好記者老兄肯定是握有船票該下單就下單吧貨攬業者看到這樣的運價走勢都提醒客戶，「全球貨櫃輪熱度不退，短期內想等運價下跌恐怕很難，客戶該下單就下單吧」。,142
1743,2021/5/15 07:41,"長榮, 陽明, 萬海",美股四大指數全漲，航運股大漲，下禮拜繼續觀察呆灣韭菜會不會繼續丟給外資撿😐,26
1744,2021/5/15 07:24,"長榮, 陽明, 萬海",投信連賣3天，外資連檢3天，航運修正後，長線投資價值浮現，陽明、長榮雖然然黑K，萬海已經翻紅，準備開始留意下星期開始漲聲再起,75
1745,2021/5/15 07:22,"長榮, 陽明, 萬海, 長榮航, 加權指數","提醒上列股票只是...(詳見前文,前文沒有,再前....),請勿自迷.此外,那些想趁機打廣告的網友,在下必須將你封鎖,不為什麼,己所不欲勿施於人罷了.       週末輕鬆一下,離別在即,分享一下關於緣份的幾個好物:於千萬人之中遇見你所遇見的人，於千萬年之中，時間的無涯的荒野裏，沒有早一步，也沒有晚一步，剛巧趕上了，那也沒有別的話可說，惟有輕輕的問一聲：噢，你也在這裏嗎？——張愛玲 流言‧愛我是天空裡的一片雲,偶爾投影在你的波心你不必訝異,更無須歡喜在轉瞬間消滅了蹤影.你我相逢在黑夜的海上,你有你的,我有我的,方向;你記得也好,最好你忘掉,在這交會時互放的光亮!       ——徐志摩 偶然    https://www.youtube.com/watch?v=IfkUr16XKCs     ——曲婉婷 我的歌聲裡",25
1746,2021/5/15 07:10,"中鴻, 長榮, 陽明, 萬海",為何獲利較少的萬海可最後突破殺盤，就是因不被看好當沖較少。相對長榮籌碼多，且當沖也多，只要有大戶如投信殺盤點火時，數十萬張賣單壓力，即會壓垮股價的。三天跌30%也夠慘的，但當沖不死，就難回生的。陽明昨天的當沖最多逾43萬張，長榮逾35萬張。昨天違約交割是創記錄了，要自救就請當沖的要縮手吧，否則下週會繼續往50元跌的！以昨日違約交割標的來看，主要集中在陽明（2609）、長榮（2603）、中鴻（2014）等三檔近期漲多後，拉回兇猛的傳產原物料熱門股，金額分別為1.03億元、0.35億元、0.39億元，其中，陽明較多的申報違約券商為元大中和0.55億元、元富烏日0.20億元，中鴻則為元富烏日0.19億元。,42
1747,2021/5/15 07:07,"長榮, 陽明, 萬海",大家早安 週末愉快那個航酸嘴炮假日該休息了，每次出來嗆很大聲，叫你貼單又沒有，這幾個月看下來沒一個敢貼空單，但嘴巴又很邱，查過往發言資料有87%都是電子股來的，是有多怕傳產搶走資金阿？那個習慣看我文章的朋友，在此說聲抱歉，因主帳號被檢舉禁言中，所以過往的文章跟資料會被系統自動遮蔽，等管理員解除後就正常了。確診人數持續增加，相信過陣子台股開始適應後，股市將會恢復正常，昨晚美股三大指數再度大漲，台指夜盤也大漲，加上我上星期說根據最近兩個月的每個星期一航運收盤都以收紅為主，有沒有可能在星期一被打破不敗神話？長期追蹤我文章的朋友應該都知道，我本身就是當沖客出身，昨天看到如此多的違約交割真心替他們感到難過，在此還是要再說一次，當沖很吃技術跟抗壓，如果你當沖靠“直覺”或“猜”來沖，建議你儘快收手因為你之前獲利不是你很厲害，只是運氣好每一次的當沖都要有最壞沖不掉的打算，不然建議你先把基本功學好，作為一個“資深韭菜”真的強烈關心你。祝大家假日愉快  沒事少出門 有健康的身體才能在股市長久。,60
1748,2021/5/15 07:01,"長榮, 陽明, 萬海",借用版友的圖片。金銀島上黑死病爆發，無差別染疫。看到許多人在鼓吹、給信心，黑人問號❓台灣疫情不明，千萬不要被拉去護盤陪葬了，美國能止跌創高是可以印鈔票，無限qe 用全世界的錢去救美國，試問台灣有這個能力嗎？疫情只要宣布到第三級，就是再亮一顆綠燈、再亮一顆綠燈、再亮一顆綠燈。滿手的早該減碼，空手的千萬稍息站好。不要聽信板上多空言論，多是有目的性的，看好自己的錢包，趨勢形成賺多賺少，趨勢未明賠多賠少，勿以身試膽，保證嚇破英雄膽。,27
1749,2021/5/15 06:24,"長榮, 陽明, 萬海",星期五收盤哥急拉下週一開盤噴暴吧開高走高鎖漲停啊大家賺錢笑哈哈啦,47
1750,2021/5/15 06:02,"長榮, 陽明, 萬海",以下個人看法勿炮疫情延燒歐洲美洲全球空運快停擺，缺櫃缺人缺船有那一樣解決了？運費又再飆漲，外銷接單出貨飆高，接了單能不出貨嗎！別自己嚇自己了，再來要進入旺季了，營收將創歷史新高，股價自然會還個公道！下禮拜要出頭天了！萬海已經預告了！！艦隊準備出發了👍👍👍真的是甜甜價❤️,56
1751,2021/5/15 05:30,"貨櫃航運連跌3天, 長榮, 陽明, 萬海",〔記者王憶紅／台北報導〕根據資料顯示，本週貨櫃海運綜合指數較上週增加248.18點、達3343.34點，創歷史新高，且漲幅達8%，為今年以來最大漲幅。不過，貨櫃三雄受到台股震盪，連續2根跌停後，昨雖未以跌停作收，但累計近三個交易日市值縮水2471.59億元。法人指出，本週...,6
1752,2021/5/15 04:10,"長榮, 陽明, 萬海",南無喝囉怛那哆囉夜耶．南無阿唎耶，婆盧羯帝爍缽囉耶．菩提薩埵婆耶． 摩訶薩埵婆耶．摩訶迦盧尼迦耶．唵，薩皤囉罰曳．數怛那怛寫．南無 悉吉慄埵伊蒙阿唎耶．婆盧吉帝室佛囉愣馱婆．南無那囉謹墀．醯利摩訶 皤哆沙咩．薩婆阿他豆輸朋，阿逝孕，薩婆薩哆那摩婆薩哆，那摩婆伽，摩罰特豆． 怛姪他．唵，阿婆盧醯．盧迦帝．迦羅帝．夷醯唎．摩訶菩提薩埵， 薩婆薩婆．摩囉摩囉，摩醯摩醯唎馱孕．俱盧俱盧羯蒙．度盧度盧罰闍耶帝． 摩訶罰闍耶帝．陀囉陀囉．地唎尼．室佛囉耶．遮囉遮囉．摩麼罰摩囉．穆帝隸．伊醯伊醯．室那室那．阿囉參佛囉舍利． 罰沙罰參．佛囉舍耶．呼嚧呼嚧摩囉．呼嚧呼嚧醯利．娑囉娑囉，悉唎悉唎． 蘇嚧蘇嚧．菩提夜菩提夜．菩馱夜菩馱夜．彌帝唎夜．那囉謹墀．地利瑟尼那．波夜摩那 ．娑婆訶．悉陀夜．娑婆訶．摩訶悉陀夜．娑婆訶．悉陀喻藝．室皤囉耶． 娑婆訶．那囉謹墀．娑婆訶．摩囉那囉．娑婆訶．悉囉僧阿穆佉耶，娑婆訶． 娑婆摩訶阿悉陀夜．娑婆訶．者吉囉阿悉陀夜．娑婆訶．波陀摩羯悉陀夜．娑婆訶．那囉謹墀皤伽囉耶． 娑婆訶．摩婆利勝羯囉夜．娑婆訶．南無喝囉怛那哆囉夜耶，南無阿唎耶． 婆嚧吉帝．爍皤囉夜．娑婆訶．唵，悉殿都．漫多囉．跋陀耶，娑婆訶．,39
1753,2021/5/15 04:10,"長榮, 陽明, 萬海",🔴2020.03.09(美國僅九個州沒有確診個案引發大恐慌)▶️美股S&P500指數跌7%，熔斷。🔴2020.03.12(美國確診人數破千)▶️美股S&P500指數開盤即跌破7％，再度熔斷。🔴2020.03.16(美國金融市場出現恐慌)▶️美股S&P500指數一開盤即跌破8％，比上一次跌勢更猛，再度熔斷。🔴2020.03.18(美確診人數破萬)▶️美股S&P500指數一開盤即跌破7％，第四度熔斷。去年2020年03月在10天之內，4度熔斷，破美國史上紀錄，連巴菲特都沒遇過。【去年慘烈】🔴去年美國截至2020.03.20為止：▶️S＆P500指數2305📉▶️道瓊工業指數19174📉==================【現在創高】🔴現在美國截至剛剛為止：▶️S&P500指數4173📈▶️道瓊工業指數34380📈===================【你的選擇】🔴如果你覺得台灣會變印度…………▶️那股市崩盤、無量下跌。🔴如果你覺得台灣接下來疫苗陸續到位，注射普及，最後像美國一樣開始解禁……▶️那觸底反彈，創下新高。【結論】所以這次的恐慌造成台股急速回檔……《政府與法人主力用來教訓以為股市很好削的小白仔，天天在沖、隔日也沖、融資亂搞、斷頭就跑》,58
1754,2021/5/15 04:05,"長榮, 陽明, 萬海",🔥🔥🔥融資不減股價不漲，主力就是要玩死你們😂😂😂韭菜們快斷頭了😢😢，記得別貪心賠了身家...,16
1755,2021/5/15 03:07,"長榮, 陽明, 萬海",晨報分享https://money.udn.com/money/story/5612/5458834?from=ednappsharing,38
1756,2021/5/15 02:56,"長榮, 陽明, 萬海",大盤因疫情關連下跌我能夠了解！但百思不解的就是:某某電視轉播的分析師一直唱雖航運我就完全不能夠了解！坦白說！疫情在我們生活當中已經成為一個事實，出門就是要戴口罩噴酒精！！！就算疫情在怎麼嚴重我們還是需要物資載運，我們才有辦法維持我們國家的供應鏈不是嗎？難道像哆啦a夢一樣拿任意門我們就會有原料製造了？航運對我們家家戶戶都是非常重要的一個指標，沒有航運拿來的物資？沒有物資哪來的經濟？拜託用腦袋想一想好嗎！！！,30
1757,2021/5/15 01:28,"中鋼, 中鴻, 長榮, 陽明, 萬海",不要說什麼會跌回20，15的幹話了，以為菜市場喊價嗎，這種基本面要打三折買，甲塞咖緊,66
1758,2021/5/15 00:57,"長榮, 陽明, 萬海, 加權指數",美股與三大指數都開高走高，台股夜盤開低走高期待收最高，結論：穩一個！期待週一至週五。,85
1759,2021/5/15 00:12,"八大官股進場, 中鋼, 友達, 長榮, 陽明, 萬海",萬寶投顧陳子榕指出，台股屋漏偏逢連夜雨，近日本土疫情升溫，興達電廠又突然跳電，讓全台短暫陷入一陣亂。台股指數本週週線連2黑並回測月線支撐，當然台股這一波拉回修正也和美國股市走弱有關。美國4月消,4
1760,2021/5/15 00:27,"恆大, 長榮, 陽明, 萬海, 高端疫苗","柴犬多多-🐸粉。從8500點到17000多點。盤點一下自己賺最多。賠最多的股票。認識自己的強項避開弱項。以我的觀察藍色區域賺生技防疫。黃色框框生技防疫開始下跌。電子。遠距。DR, 台積。傳產剛開始。紅色則是傳產大噴出。而我主要是藍色區域加紅色區域讓我賺比較大。感覺起來我好像不適合電子股。哈哈😄。 偏偏我在電子業。我乃神教中人。😄。今夜來個年度回顧。感覺最好賺的一段離開我了。因爲下跌或盤整格局對我來說..我不在行。目前只留高端疫苗。對於航運。我的作法是觀察國際其他航商走勢。如圖長榮向上衝的比赫伯羅特高就可能拉回。跌的比赫伯羅特低就補漲。其實不是我們的航運下跌。這星期某天赫伯羅特還跌14%。赫伯羅特不太跌了。長榮也能快止穩了。至於未來股價.....觀察報價跟國際航商的股價。能讓你知道長榮或陽明是低估還是高估。PS. 目前因為國內航運經過大跌。已經與國外航商股價漲幅靠近。不應該再跌太兇吧。",137
1761,2021/5/15 00:26,萬海,韭菜日常BJ4 😭,5
1762,2021/5/14 23:56,"長榮, 陽明, 萬海",這幾天下殺……順便教訓當沖客的意味濃厚……然後航海王真的不行了嗎？當然不是！讓當沖客留下深刻的陰影……才是重點！煮哩：我拼的要死要活才捕獲獵物……每個衝客都要咬一口……我一定要找機會……反咬一口！,36
1763,2021/5/14 23:50,"長榮, 陽明, 萬海, 慧洋",https://wealth.businessweekly.com.tw/m/GArticle.aspx?id=ARTL003004968,10
1764,2021/5/14 23:49,"台積電, 長榮, 陽明, 萬海",萬海(2615) 長榮(2603) 陽明(2609) 電視名嘴陳x老師說台積電每季EPS 5元 5元 5元 5元 很穩定經濟循環股傳產股是第一季7元 第二季就5元 接著 3元 2元你聽了生氣嗎?陽明 長榮 萬海 今年EPS 30元以上谁確定今年 台積電 不缺電 不缺水 不火災......老爹氣死了電視一堆名嘴在草穀草穀,73
1765,2021/5/14 23:43,"長榮, 陽明, 萬海",https://news.cnyes.com/news/id/4646435?utm_source=lineshare&utm_medium=line&utm_campaign=news,4
1766,2021/5/14 23:38,"中鴻, 長榮, 陽明, 萬海","剛剛看到有人分享5/12違約集中在陽明海運等3檔，還說週一要暴跌🤔先給結論，以每股@80計算，也不過就1,250張，這金額算那根蔥啊⋯⋯被人騙🚢票才是真的吧................................................................以下是全文：有興趣的朋友請自行參考台股12日崩跌爆違約逾3億 集中陽明、長榮、中鴻3檔https://money.udn.com/money/story/5607/5458725?from=ednappsharing",28
1767,2021/5/14 23:38,"大成鋼, 台積電, 長榮, 陽明, 萬海",– 當日三大法人合計買超 – 金額排行TOP 155 are Non-electronics and 10 are electronics1台積電   +14.8億2萬海       +9.43南電       +5.44大成鋼    +5.15中華電    +4.76陽明        +4.27環球晶    + 3.88創意        +3.49技嘉         +3.210金居11    聯詠12    嘉澤13台玻14中租-KY15鴻海,44
1768,2021/5/14 23:32,"聯電, 友達, 長榮, 陽明, 萬海","– 當日三大法人合計賣超 – 金額排行TOP 1513 are electronics, and 2 are transportation1聯電   -25.3 億2長榮   -22.83友達    -15.94群創    -13.75華航     -7.26台達電  -6.87華邦電 -6.58欣興   -5.89穩懋   -5.510南亞科 -4.811世界12瑞昱13敦泰14華新科15精材",37
1769,2021/5/14 22:53,"長榮, 陽明, 萬海, 四維航",航價又是創歴史新高，別人恐懼我貪婪😎,92
1770,2021/5/14 22:49,萬海,剛剛看到論壇有人說 疫情爆增 禮拜一如果再跌 他融資就要被斷頭 如果認賠賣出要賠20多萬有還在求救說有甚麼方法可以補救俗話說 沒那個屁股就別吃瀉藥奉勸別玩融資 除非家裡有一塊賺錢辛苦 盈虧自付,2
1771,2021/5/14 22:38,"長榮, 陽明, 萬海",看到這張圖，瞬間明白了些什麼.這禮拜連續的大跌，似乎是主力藉著疫情擴散為由狂砍航運族群，為了教訓一堆所謂少年股神。主力OS:這群猴崽子，每天長榮、陽明沖沖樂很爽吼；看林背挖個大坑，讓你們通通跳下企，一個都別想跑。,98
1772,2021/5/14 22:15,"長榮, 陽明, 萬海, 台驊投控, 中菲行","5/14   FBX日指數維持高檔不變4965,週指數爆漲來到49314/30     日4377  週43755/3.      日4559  週43755/4.      日4562  週43755/5.      日4653  週43755/6       日4704  週43755/7       日4709  週46375/10     日4798  週46375/11     日4964  週46375/12     日4963  週46375/13.    日4965  週46375/14.    日4965  週4931",223
1773,2021/5/16 01:49,中鴻,一堆少年股神狂吹就安心續抱逢低加碼了碳中和要多了解一些比較好，狂吹真的沒用,4
1774,2021/5/16 00:01,中鴻,以下新聞對未來中鴻獲利減少超多的，今年eps還可以賺5塊嗎?目前俄羅斯、巴西扁鋼胚報價「直直漲」，其中俄羅斯對台報價每公噸達905～910美元，巴西每公噸更報價950美元，至於河靜鋼報價每公噸離岸價格也達900美元以上。,13
1775,2021/5/15 23:24,中鴻,那些看簑原物料的，你們手中的電子股又漲了多少，想空的，祝你們操作順利阿，不要被多空雙巴了疫情來了，想買生技股！我又不是沒買過，生技股又不是不會虧錢，看你的手腳夠不夠快，膽子夠不夠大，判斷進出場點對不對(賺錢的有敏成，普生，套牢的也有友霖，華宇藥，安特羅，安特羅下禮拜可能會漲)自己的決定對不對時間會告訴我，只會在那邊酸言酸語的，我看自己買賣的原則，基礎論點在那自己都不知道吧,9
1776,2021/5/15 22:42,"華榮, 大山, 中鴻, 四維航, 加權指數",短線操作 注意國際動向,17
1777,2021/5/15 22:05,中鴻,10多不買60多看好  難怪崩盤  投信跑了 10日破了 剩下的就....崩盤吧,6
1778,2021/5/15 21:53,中鴻,美國疫情爆發反而股市大漲，我覺得因疫情恐慌修正是去年3月急殺的翻版，快斷頭了！,3
1779,2021/5/15 21:45,中鴻,鋼鐵漲太兇了，大陸國務院出手關心了！所以股價整理下修一下也正常！,6
1780,2021/5/15 20:59,中鴻,星期一又慘了😭,4
1781,2021/5/15 19:53,"中鴻, 台積電, 華航, 單井",#疫情與行情的數字練習先說好，我的專長是計量不是疫情。此篇是本人的數學練習，不管結論是甚麼，就只是我的邏輯推演#關於疫情的數字剛剛行政院發了臨時記者會，本土確診+180，雙北升為三級。對比李秉穎教授受訪時表示：1.從發病時間來看，病毒因是華航諾富特系統傳播的(這點CDC從基因定序已證實)2.防疫若鬆懈，1個月恐3千人確診這次的本土源頭，雖然含宜蘭蘆洲，但後續爆發是萬華最多，本土確診者最早發病的時間是5/2因此，從4月底到CDC公布本土案例的5/11，至少在萬華區有10天的傳播期#現在到未來五天確診的數字是反應萬華確診前那10天傳播期的案例也就是目前發表的案例數字，是已發生、改變不了的過去式我從數字推一下5/11 7本土5/12 16本土 5/13 13本土5/14 29本土我的初淺看法是，CDC每天公布案例有快有慢，但趨勢卻可以反映感染速度比如5/12、13兩天數字接近   5/11- 5/12 增加率16/7 =2.28 5/13-5/14 增加率 29/13 =2.23，  每天增加速度約  2.25倍 中間有5/12-5/13一天的調整我本來估今天 有29*2.25=65例，而今天行政院公布本土有180例但大家如果把數字從第一天公布的7每天乘以2.25，我們會發現5/11-5/15的估計數字會是7、7*2.25=16、35、80、180這是反映過去5天，我們不知道存在本土疫情而沒有加強防疫狀況下的數字有些人會質疑，今天不是一天180例本土了嗎，為何CDC沒有升到第四級。我猜原因就是1.源頭還是萬華，是不是完全不明本土有灰色地帶2.一下子把防疫級數拉到最高。地方跟人民未必能反應過來，對產業衝擊也太大。3.就算升到最高的第四級，未來5天的確診數字，反映的是這波本土感染未設防的剩餘5天#已感染的人數。即便用每天X1.5，未來五天的數字都會很嚇人。這但是過去式！4.今天升到最高級，未來連續五天確診案例還在增加，民眾的信心會崩潰。好消息是，從5/11全國已經拉高防疫戒備，全國人民也都繃緊神經，5/21以後應該會看到本土案例的上升趨勢變慢甚至下降。所以CDC定6/8做觀察期，我猜就是5/22往後加兩周。#關於行情的數字最近台股有個特色，開盤受美股影響，盤中震盪受疫情訊息影響，盤後受疫情最新進度影響期貨電子盤。這顯示，疫情還是影響持股人的信心。我們再回到行情數字，基本上台股跟美股是同向，漲跌幅趨近於Nasdaq與費半先看台股，大盤最高到17709，最低15165(自最高點跌幅14.4%)，周五收盤15827(自最高點跌幅10.6%)有人質疑台積電占權重太高，而且4月以來傳產上漲居多，看大盤可以失真那我們來看扣除台積電的大盤指數，最高12545，最低10709(跌幅14.6%)，周五收盤11081(跌11.7%)#跌幅更深反彈更少！再比對美國三大指數道瓊最高35091，最低33555(跌幅4.4%)，今天收34382(跌幅2%)Nasdaq最高14211，最低13002(跌幅8.5%)，今天收13429(跌幅5.5%)費半最高3314，最低2842(14.2%)，今天收2981(10.0%)這邊可以先做個小結論，台股大盤趨勢跟美股還是亦步亦趨，且漲跌同過去類似於Nasdaq與費半若說疫情的影響，在於非權值股的中小電子與傳產股我覺得原因在於，權值股主要由外資與大戶操盤，他們在乎的是台股與國際盤的連動，看多了國外本土疫情，知道關鍵還是經濟數據但中小電子與傳產，主要是內資跟散戶的進出標的，比如最近違約最高的陽明、長榮，疫情出來當天的5/11最高到周五收盤的跌幅可以到三成，就是散戶恐慌情緒下多殺多的指標，其他的傳產人氣股，如中鴻也是同樣的狀況。看完這些數字，我要進行一些推論#這是我個人不負責的邏輯推演紀錄1.未來五天防疫標準不會升到第四級，5/21之後才會看防疫政策實施成效評估是否升級2.若再出現不理性殺盤，國安基金可能會開會進場，但標的會是權值股3.權值股有外資、本土大戶，甚至國安基金在，大盤未來的走勢不會偏離國際盤太多4.中小型跟傳產，因為急跌的多殺多，籌碼洗得非常乾淨。隨時會有疫情鈍化的大反彈，要搶多的自己動作快、放空的要小心！未來的五天數字會很驚人，但那是過去式口罩/洗手/不摸掩口鼻這些不用多說，現在才是防疫新生活的開始，到6/8之前,88
1782,2021/5/15 19:52,"中鴻, 台積電, 中工, 華航",#疫情與行情的數字練習先說好，我的專長是計量不是疫情。此篇是本人的數學練習，不管結論是甚麼，就只是我的邏輯推演#關於疫情的數字剛剛行政院發了臨時記者會，本土確診+180，雙北升為三級。對比李秉穎教授受訪時表示：1.從發病時間來看，病毒因是華航諾富特系統傳播的(這點CDC從基因定序已證實)2.防疫若鬆懈，1個月恐3千人確診這次的本土源頭，雖然含宜蘭蘆洲，但後續爆發是萬華最多，本土確診者最早發病的時間是5/2因此，從4月底到CDC公布本土案例的5/11，至少在萬華區有10天的傳播期#現在到未來五天確診的數字是反應萬華確診前那10天傳播期的案例也就是目前發表的案例數字，是已發生、改變不了的過去式我從數字推一下5/11 7本土5/12 16本土 5/13 13本土5/14 29本土我的初淺看法是，CDC每天公布案例有快有慢，但趨勢卻可以反映感染速度比如5/12、13兩天數字接近   5/11- 5/12 增加率16/7 =2.28 5/13-5/14 增加率 29/13 =2.23，  每天增加速度約  2.25倍 中間有5/12-5/13一天的調整我本來估今天 有29*2.25=65例，而今天行政院公布本土有180例但大家如果把數字從第一天公布的7每天乘以2.25，我們會發現5/11-5/15的估計數字會是7、7*2.25=16、35、80、180這是反映過去5天，我們不知道存在本土疫情而沒有加強防疫狀況下的數字有些人會質疑，今天不是一天180例本土了嗎，為何CDC沒有升到第四級。我猜原因就是1.源頭還是萬華，是不是完全不明本土有灰色地帶2.一下子把防疫級數拉到最高。地方跟人民未必能反應過來，對產業衝擊也太大。3.就算升到最高的第四級，未來5天的確診數字，反映的是這波本土感染未設防的剩餘5天#已感染的人數。即便用每天X1.5，未來五天的數字都會很嚇人。這但是過去式！4.今天升到最高級，未來連續五天確診案例還在增加，民眾的信心會崩潰。好消息是，從5/11全國已經拉高防疫戒備，全國人民也都繃緊神經，5/21以後應該會看到本土案例的上升趨勢變慢甚至下降。所以CDC定6/8做觀察期，我猜就是5/22往後加兩周。#關於行情的數字最近台股有個特色，開盤受美股影響，盤中震盪受疫情訊息影響，盤後受疫情最新進度影響期貨電子盤。這顯示，疫情還是影響持股人的信心。我們再回到行情數字，基本上台股跟美股是同向，漲跌幅趨近於Nasdaq與費半先看台股，大盤最高到17709，最低15165(自最高點跌幅14.4%)，周五收盤15827(自最高點跌幅10.6%)有人質疑台積電占權重太高，而且4月以來傳產上漲居多，看大盤可以失真那我們來看扣除台積電的大盤指數，最高12545，最低10709(跌幅14.6%)，周五收盤11081(跌11.7%)#跌幅更深反彈更少！再比對美國三大指數道瓊最高35091，最低33555(跌幅4.4%)，今天收34382(跌幅2%)Nasdaq最高14211，最低13002(跌幅8.5%)，今天收13429(跌幅5.5%)費半最高3314，最低2842(14.2%)，今天收2981(10.0%)這邊可以先做個小結論，台股大盤趨勢跟美股還是亦步亦趨，且漲跌同過去類似於Nasdaq與費半若說疫情的影響，在於非權值股的中小電子與傳產股我覺得原因在於，權值股主要由外資與大戶操盤，他們在乎的是台股與國際盤的連動，看多了國外本土疫情，知道關鍵還是經濟數據但中小電子與傳產，主要是內資跟散戶的進出標的，比如最近違約最高的陽明、長榮，疫情出來當天的5/11最高到周五收盤的跌幅可以到三成，就是散戶恐慌情緒下多殺多的指標，其他的傳產人氣股，如中鴻也是同樣的狀況。看完這些數字，我要進行一些推論#這是我個人不負責的邏輯推演紀錄1.未來五天防疫標準不會升到第四級，5/21之後才會看防疫政策實施成效評估是否升級2.若再出現不理性殺盤，國安基金可能會開會進場，但標的會是權值股3.權值股有外資、本土大戶，甚至國安基金在，大盤未來的走勢不會偏離國際盤太多4.中小型跟傳產，因為急跌的多殺多，籌碼洗得非常乾淨。隨時會有疫情鈍化的大反彈，要搶多的自己動作快、放空的要小心！未來的五天數字會很驚人，但那是過去式口罩/洗手/不摸掩口鼻這些不用多說，現在才是防疫新生活的開始，到6/8之前,27
